 -101.0000    -71.9200
 -100.7055    -71.8782
 -100.4124    -71.8359
 -100.1205    -71.7932
  -99.8300    -71.7500
  -98.3300    -72.0000
  -98.3300    -72.0000
  -97.0000    -71.8300
  -95.6700    -72.0800
  -95.6700    -72.4200
  -94.0000    -72.5800
  -92.2500    -72.7500
  -90.5000    -72.9200
  -88.7500    -72.9200
  -87.0000    -72.9200
  -85.5000    -73.0800
  -84.3300    -72.9200
  -83.0000    -72.8300
  -81.2500    -72.9200
  -79.5000    -73.0000
  -78.5000    -73.2500
  -78.6700    -72.8300
  -78.0000    -72.4200
  -76.5000    -72.5800
  -75.0000    -72.8300
  -74.0000    -73.0000
  -74.5000    -73.5000
  -73.0000    -73.4200
  -71.5000    -73.3300
  -70.0000    -73.1700
  -68.5000    -73.0800
  -67.5000    -72.8300
  -67.0000    -72.3300
  -67.0000    -71.8300
  -67.5000    -71.5000
  -67.5000    -70.9200
  -68.0000    -70.4200
  -68.0000    -70.4200
  -68.5000    -70.0000
  -68.5000    -69.4200
  -67.3300    -69.4200
  -66.6700    -69.0800
  -67.3300    -68.8300
  -66.8300    -68.5000
  -66.8300    -68.0800
  -67.5000    -67.7500
  -67.5000    -67.4200
  -68.5000    -67.7500
  -69.2500    -67.7500
  -69.3300    -67.3300
  -68.6700    -66.9200
  -67.8300    -66.6700
  -67.6700    -67.0800
  -67.0000    -67.0000
  -66.3300    -67.3300
  -66.3300    -66.8300
  -65.5000    -66.5800
  -65.8300    -66.2500
  -65.0000    -65.9200
  -64.0000    -65.5000
  -64.0000    -65.0800
  -63.0000    -65.1700
  -62.6700    -64.7500
  -61.6700    -64.6700
  -61.5000    -64.2500
  -61.0000    -64.0000
  -59.6700    -63.8300
  -58.8300    -63.5800
  -58.8300    -63.5800
  -58.0000    -63.3300
  -57.1700    -63.2500
  -56.6700    -63.5800
  -57.3300    -63.5800
  -57.5386    -63.6430
  -57.7481    -63.7056
  -57.9586    -63.7680
  -58.1700    -63.8300
  -57.9400    -63.8305
  -57.7100    -63.8307
  -57.4800    -63.8305
  -57.2500    -63.8300
  -57.3300    -64.4200
  -58.1700    -64.3300
  -58.6700    -64.0000
  -59.0000    -64.5000
  -59.6700    -64.3300
  -60.5000    -64.6700
  -61.3300    -65.0000
  -62.0000    -65.4200
  -62.1700    -65.7500
  -62.3300    -66.0800
  -62.6700    -66.5000
  -63.5000    -66.2500
  -64.0000    -66.5000
  -63.6700    -66.9200
  -64.6700    -66.9200
  -65.3300    -67.3300
  -65.5000    -67.8300
  -65.3339    -67.8928
  -65.1668    -67.9553
  -64.9989    -68.0178
  -64.8300    -68.0800
  -64.9540    -68.1426
  -65.0786    -68.2052
  -65.2040    -68.2676
  -65.3300    -68.3300
  -65.2067    -68.4351
  -65.0823    -68.5402
  -64.9568    -68.6451
  -64.8300    -68.7500
  -63.6700    -68.7500
  -62.6700    -69.0800
  -62.3300    -69.6700
  -62.0000    -70.1700
  -62.0000    -70.1700
  -61.5000    -70.5800
  -61.6700    -70.9200
  -61.0000    -71.1700
  -60.8300    -71.5800
  -61.6700    -72.0000
  -60.8300    -72.3300
  -61.0000    -72.6700
  -60.7116    -72.7531
  -60.4205    -72.8358
  -60.1266    -72.9181
  -59.8300    -73.0000
  -59.9138    -73.0826
  -59.9984    -73.1651
  -60.0838    -73.2476
  -60.1700    -73.3300
  -61.5000    -73.4200
  -61.0000    -73.7500
  -60.6700    -74.3300
  -61.6700    -74.6700
  -61.6700    -75.0800
  -63.0000    -75.1700
  -63.0000    -75.6700
  -63.6700    -76.0800
  -65.5000    -76.5000
  -67.3300    -77.0000
  -65.0000    -77.1700
  -62.5000    -77.0800
  -60.0000    -77.0800
  -57.6700    -77.2500
  -56.0000    -77.5800
  -53.6700    -77.9200
  -51.6700    -78.2500
  -49.3300    -78.5000
  -47.6700    -78.7500
  -44.0000    -78.8300
  -41.0000    -78.8300
  -41.0000    -78.8300
  -38.5000    -78.7500
  -36.3300    -78.3300
  -35.0000    -77.8300
  -33.3300    -77.5000
  -31.6700    -77.1700
  -30.0000    -76.8300
  -28.3300    -76.5000
  -27.0000    -76.0800
  -26.0000    -75.6700
  -24.0000    -75.3300
  -23.6700    -74.7500
  -22.3300    -74.4200
  -20.6700    -74.0800
  -19.3300    -73.7500
  -17.6700    -73.4200
  -16.3300    -73.0800
  -14.6700    -72.9200
  -13.5000    -72.8300
  -12.3300    -72.5800
  -11.3300    -72.2500
  -11.1700    -71.9200
  -12.0000    -71.6700
  -12.1700    -71.3300
  -11.5000    -71.2500
  -11.0000    -71.5800
  -10.5000    -71.2500
   -9.7500    -71.0000
   -9.0000    -71.1700
   -8.6700    -71.4200
   -8.5000    -71.8300
   -8.5000    -71.8300
   -8.2056    -71.7907
   -7.9125    -71.7509
   -7.6206    -71.7107
   -7.3300    -71.6700
   -7.4158    -71.6076
   -7.5011    -71.5451
   -7.5858    -71.4826
   -7.6700    -71.4200
   -7.5839    -71.3351
   -7.4985    -71.2501
   -7.4139    -71.1651
   -7.3300    -71.0800
   -7.4158    -71.0176
   -7.5011    -70.9551
   -7.5858    -70.8926
   -7.6700    -70.8300
   -7.4594    -70.8104
   -7.2492    -70.7905
   -7.0394    -70.7704
   -6.8300    -70.7500
   -5.8300    -70.7500
   -5.8300    -71.0000
   -6.0000    -71.3300
   -4.5000    -71.3300
   -3.0000    -71.2500
   -3.0000    -70.6700
   -3.3300    -70.4200
   -2.5000    -70.2500
   -1.6700    -70.4200
   -1.0000    -70.6700
   -1.5000    -71.0000
   -0.6700    -71.2500
    0.0000    -71.5000
    1.3300    -71.2500
    2.6700    -70.9200
    3.5000    -70.5800
    4.6700    -70.3300
    6.3300    -70.3300
    7.3300    -70.0800
    8.6700    -70.0800
   10.0000    -70.1700
   11.3300    -70.0800
   12.6700    -70.0800
   14.3300    -70.1700
   15.6700    -70.1700
   15.6700    -70.1700
   17.0000    -70.1700
   18.3300    -70.1700
   20.0000    -70.3300
   21.5000    -70.4200
   23.0000    -70.5800
   24.6700    -70.4200
   25.3300    -70.1700
   27.0000    -70.1700
   28.3300    -69.9200
   30.0000    -69.8300
   31.3300    -69.5800
   32.0000    -69.5000
   33.5000    -69.5000
   33.3300    -69.0000
   33.5000    -68.6700
   34.3300    -68.5800
   35.0000    -68.9200
   36.0000    -69.3300
   37.0000    -69.5000
   38.3300    -69.5800
   38.6700    -70.0800
   39.3300    -69.6700
   39.8300    -69.5000
   39.8300    -69.1700
   40.0000    -68.8300
   41.3300    -68.5000
   42.0000    -68.1700
   43.3300    -67.8300
   44.5000    -67.7500
   46.0000    -67.7500
   46.0000    -67.7500
   47.0000    -67.5800
   48.1700    -67.6700
   48.5000    -67.4200
   49.3300    -67.4200
   49.8300    -67.8300
   50.5000    -67.5800
   50.1700    -67.0000
   50.5000    -66.5000
   51.5000    -66.2500
   52.1700    -65.9200
   53.6700    -65.8300
   55.1700    -65.9200
   56.0000    -66.2500
   57.1700    -66.4200
   57.1700    -66.6700
   56.3300    -66.7500
   57.0000    -66.9200
   58.0000    -67.0000
   59.0000    -67.1700
   59.3300    -67.5000
   60.6700    -67.3300
   61.6700    -67.5800
   62.6700    -67.6700
   63.6700    -67.5000
   65.0000    -67.5800
   66.3300    -67.7500
   67.6700    -67.8300
   68.6700    -67.8300
   69.5000    -67.6700
   69.5000    -68.1700
   69.5000    -68.1700
   70.0000    -68.5800
   70.5000    -69.0000
   69.5000    -69.1700
   69.8300    -69.5800
   69.8300    -70.0800
   70.6700    -70.5000
   71.6700    -70.4200
   71.0000    -70.0800
   72.3300    -69.7500
   73.5000    -69.5800
   74.5000    -69.6700
   75.5000    -69.8300
   76.1700    -69.5000
   77.1700    -69.1700
   78.0000    -69.0800
   78.3300    -68.5000
   79.0000    -68.2500
   80.5000    -68.0000
   81.6700    -67.8300
   82.5000    -67.3300
   83.6700    -67.1700
   85.0000    -67.0000
   86.3300    -66.8300
   87.6700    -66.6700
   88.5000    -66.7500
   89.6700    -66.7500
   91.0000    -66.6700
   92.0000    -66.5000
   93.0000    -66.5800
   94.0000    -66.5800
   94.0000    -66.5800
   95.0000    -66.5000
   96.0000    -66.6700
   97.0000    -66.5000
   97.6700    -66.6700
   98.5000    -66.5000
   99.3300    -66.5800
  100.0000    -66.4200
  100.6700    -66.4200
  101.5000    -66.0800
  102.6700    -65.8300
  104.0000    -65.9200
  105.0000    -66.0800
  106.0000    -66.2500
  107.0000    -66.5000
  108.0000    -66.5800
  109.0000    -66.8300
  109.5000    -66.5800
  110.3300    -66.6700
  110.6700    -66.4200
  110.6700    -66.0800
  111.6700    -65.9200
  112.6700    -65.8300
  113.6700    -65.7500
  114.5000    -66.0000
  115.5000    -66.3300
  116.5000    -66.5000
  117.6700    -66.7500
  119.0000    -66.8300
  120.3300    -66.8300
  121.5000    -66.6700
  121.5000    -66.6700
  122.5000    -66.4200
  123.3300    -66.7500
  124.3300    -66.7500
  124.8300    -66.5000
  125.8300    -66.5800
  126.5000    -66.2500
  127.0000    -66.2500
  127.6700    -66.5000
  128.3300    -66.9200
  129.0000    -67.0000
  129.5000    -67.1700
  130.0000    -66.9200
  130.0000    -66.3300
  130.8300    -66.0800
  132.0000    -66.1700
  133.3300    -66.0800
  134.3300    -66.1700
  135.3300    -66.0800
  136.3300    -66.3300
  137.3300    -66.3300
  138.3300    -66.5000
  139.3300    -66.5800
  140.5000    -66.6700
  142.0000    -66.7500
  142.5000    -67.0000
  143.3300    -66.8300
  144.3300    -67.0000
  144.3300    -67.5000
  145.0000    -67.5800
  146.0000    -67.5000
  146.0000    -67.5000
  146.8300    -67.8300
  147.0000    -68.2500
  148.3300    -68.4200
  149.0000    -68.2500
  150.3300    -68.5000
  151.0000    -68.3300
  151.5000    -68.6700
  152.6700    -68.5800
  154.3300    -68.5800
  155.0000    -69.0800
  156.0000    -69.3300
  156.5000    -69.0000
  157.5000    -69.0800
  158.6700    -69.2500
  160.0000    -69.5000
  161.0000    -69.6700
  161.0000    -70.0800
  161.1700    -70.5000
  161.6700    -70.8300
  162.1700    -70.5800
  162.3300    -70.1700
  163.3300    -70.0800
  163.1700    -70.5800
  164.6700    -70.5800
  166.0000    -70.5000
  167.3300    -70.8300
  168.6700    -71.1700
  170.0000    -71.5000
  170.1700    -71.1700
  171.0000    -71.7500
  171.0000    -71.7500
  170.1700    -72.0000
  170.5000    -72.5000
  169.6700    -72.8300
  168.5000    -73.1700
  167.0000    -73.2500
  167.0000    -73.6700
  166.6700    -74.0800
  165.3300    -74.1700
  165.3300    -74.5000
  164.3300    -74.8300
  163.0000    -75.1700
  162.6700    -75.6700
  162.6700    -76.0800
  163.0000    -76.5000
  163.3300    -76.9200
  163.6700    -77.3300
  163.6700    -77.7500
  164.6700    -78.0000
  164.9938    -78.1056
  165.3233    -78.2108
  165.6587    -78.3156
  166.0000    -78.4200
  165.5026    -78.4413
  165.0034    -78.4617
  164.5025    -78.4813
  164.0000    -78.5000
  161.5000    -78.7500
  160.0000    -79.1700
  160.0000    -79.6700
  160.0000    -80.0000
  160.3300    -80.5000
  160.3300    -81.0000
  161.0000    -81.5000
  162.3300    -81.9200
  164.0000    -82.4200
  166.0000    -82.8300
  166.0000    -82.8300
  168.5000    -83.2500
  171.5000    -83.5000
  176.0000    -83.5000
  180.0000    -83.8300
       NaN         NaN
  166.3300    -77.5800
  168.1700    -77.6700
  169.6700    -77.4200
  168.1700    -77.3300
  166.6700    -77.0800
  166.3300    -77.5800
       NaN         NaN
 -164.0000    -78.7500
 -163.0000    -79.0800
 -163.6700    -79.3300
 -163.6700    -79.8300
 -161.6700    -80.2500
 -160.0000    -79.9200
 -160.0000    -79.5000
 -160.6700    -79.0800
 -161.6700    -78.7500
 -164.0000    -78.7500
       NaN         NaN
 -150.1700    -76.5800
 -148.5000    -76.7500
 -148.1615    -76.6682
 -147.8270    -76.5859
 -147.4965    -76.5031
 -147.1700    -76.4200
 -147.4234    -76.3579
 -147.6745    -76.2955
 -147.9233    -76.2329
 -148.1700    -76.1700
 -150.1700    -76.5800
       NaN         NaN
  -76.1700    -71.0800
  -76.5000    -71.3300
  -76.0000    -71.6700
  -75.0000    -71.8300
  -74.3300    -72.1700
  -73.3300    -72.2500
  -73.0000    -72.5800
  -71.5000    -72.6700
  -70.0000    -72.5800
  -68.8300    -72.3300
  -68.5000    -71.9200
  -68.3300    -71.5000
  -68.5000    -71.0000
  -68.8300    -70.5000
  -69.3300    -70.0000
  -69.6700    -69.4200
  -70.3300    -68.8300
  -71.1700    -68.9200
  -71.6700    -69.0800
  -71.5000    -69.5800
  -71.0000    -70.0800
  -70.6700    -70.5800
  -71.0000    -70.8300
  -71.8300    -70.9200
  -73.0000    -71.0000
  -74.6700    -71.0800
  -76.1700    -71.0800
       NaN         NaN
  -76.1700    -70.5800
  -75.0000    -70.5800
  -74.0000    -70.5000
  -73.7500    -70.2500
  -73.6700    -69.9200
  -74.5000    -69.7500
  -75.7500    -70.0000
  -75.6700    -70.2500
  -76.1700    -70.5800
       NaN         NaN
  -64.3300    -64.6700
  -63.5000    -64.8300
  -63.0000    -64.5800
  -62.0000    -64.3300
  -62.5000    -64.0000
  -63.0000    -64.5800
  -63.5000    -64.2500
  -64.3300    -64.6700
       NaN         NaN
  -56.5000    -63.2500
  -56.0000    -63.5000
  -55.7495    -63.4807
  -55.4993    -63.4609
  -55.2495    -63.4407
  -55.0000    -63.4200
  -55.2098    -63.3155
  -55.4180    -63.2106
  -55.6248    -63.1055
  -55.8300    -63.0000
  -56.5000    -63.2500
       NaN         NaN
  -61.0000    -62.6700
  -60.3300    -62.7500
  -59.3300    -62.3300
  -58.6700    -62.2500
  -57.6700    -62.0000
  -58.8300    -62.0000
  -59.3300    -62.3300
  -60.3300    -62.5000
  -61.0000    -62.6700
       NaN         NaN
  -46.3300    -60.6300
  -45.9981    -60.6487
  -45.6657    -60.6666
  -45.3330    -60.6837
  -45.0000    -60.7000
  -45.2521    -60.6082
  -45.5029    -60.5159
  -45.7521    -60.4232
  -46.0000    -60.3300
  -46.3300    -60.6300
       NaN         NaN
  -80.0800      0.0000
  -80.5000     -0.3300
  -80.5000     -0.8300
  -80.9200     -1.0000
  -80.7500     -1.6700
  -80.7500     -2.1700
  -80.9200     -2.3300
  -80.5800     -2.5000
  -80.1700     -3.0000
  -80.0800     -2.5000
  -79.6700     -2.5000
  -79.8300     -2.8300
  -80.0000     -3.3300
  -80.3300     -3.5000
  -80.8300     -3.8300
  -81.3300     -4.2500
  -81.3300     -4.6700
  -81.1700     -5.1700
  -80.8300     -5.6700
  -81.1700     -6.0000
  -80.8300     -6.2500
  -80.3300     -6.5000
  -80.0000     -6.8300
  -79.6700     -7.2500
  -79.5000     -7.8300
  -79.0000     -8.1700
  -78.6700     -8.6700
  -78.5000     -9.1700
  -78.3300     -9.6700
  -78.1700    -10.1700
  -78.1700    -10.1700
  -77.6700    -10.8300
  -77.5000    -11.3300
  -77.1700    -11.8300
  -77.0000    -12.1700
  -76.6700    -12.5000
  -76.5000    -13.0000
  -76.1700    -13.6700
  -76.2500    -14.1700
  -75.8300    -14.6700
  -75.5000    -15.0000
  -75.1700    -15.3300
  -74.5000    -15.7500
  -74.0000    -15.8300
  -73.5000    -16.2500
  -72.8300    -16.5800
  -72.5000    -16.6700
  -72.0000    -17.0000
  -71.5000    -17.2500
  -71.1700    -17.6700
  -70.8300    -17.8300
  -70.3300    -18.2500
  -70.3300    -18.7500
  -70.2500    -19.3300
  -70.0800    -20.0000
  -70.1700    -20.5000
  -70.1700    -21.0000
  -70.0800    -21.5000
  -70.1700    -22.0000
  -70.2500    -22.5000
  -70.5000    -23.0000
  -70.5000    -23.0000
  -70.5000    -23.5000
  -70.5000    -24.0000
  -70.5800    -24.5000
  -70.5000    -25.0000
  -70.5000    -25.4200
  -70.7500    -25.7500
  -70.5800    -26.3300
  -70.9200    -27.0000
  -70.9200    -27.5000
  -71.1700    -28.0000
  -71.2500    -28.5000
  -71.5000    -29.0000
  -71.3300    -29.3300
  -71.2500    -30.0000
  -71.5800    -30.2500
  -71.6700    -30.7500
  -71.5800    -31.3300
  -71.5000    -31.8300
  -71.5000    -32.1700
  -71.3300    -32.5000
  -71.6700    -33.1700
  -71.5800    -33.6700
  -71.8300    -34.0000
  -71.9200    -34.5000
  -72.1700    -35.0000
  -72.5000    -35.5000
  -72.6700    -36.0000
  -72.8300    -36.5000
  -73.0800    -36.6700
  -73.0800    -37.1700
  -73.0800    -37.1700
  -73.5000    -37.1700
  -73.6700    -37.7500
  -73.4200    -38.1700
  -73.4200    -38.5800
  -73.3300    -39.0000
  -73.2500    -39.5000
  -73.6700    -40.0000
  -73.6700    -40.5800
  -73.8300    -41.0000
  -73.7500    -41.4200
  -73.5800    -41.7500
  -73.1700    -41.8300
  -73.0000    -41.5000
  -72.8752    -41.5427
  -72.7503    -41.5853
  -72.6252    -41.6277
  -72.5000    -41.6700
  -72.5623    -41.7526
  -72.6247    -41.8351
  -72.6873    -41.9176
  -72.7500    -42.0000
  -72.6876    -42.0426
  -72.6252    -42.0851
  -72.5626    -42.1276
  -72.5000    -42.1700
  -72.5624    -42.2101
  -72.6248    -42.2501
  -72.6874    -42.2901
  -72.7500    -42.3300
  -72.7500    -43.0000
  -73.0000    -43.4200
  -72.8300    -43.7500
  -73.1700    -44.1700
  -73.0000    -44.4200
  -73.4200    -44.6700
  -73.3300    -45.0000
  -73.5800    -45.5000
  -73.6700    -45.1700
  -73.8300    -45.0000
  -73.5800    -44.6700
  -73.6700    -44.4200
  -73.5000    -44.1700
  -73.5000    -44.1700
  -73.8300    -43.8300
  -74.2500    -44.1700
  -74.5000    -44.5800
  -74.3300    -45.0000
  -74.5000    -45.2500
  -74.6700    -45.5800
  -74.5000    -45.8300
  -75.0000    -45.9200
  -74.7500    -46.1700
  -75.5000    -46.5800
  -75.5000    -46.9200
  -75.0000    -46.6700
  -74.5000    -46.8300
  -74.0000    -46.8300
  -74.4200    -47.4200
  -74.5000    -47.8300
  -74.5000    -48.3300
  -74.9200    -47.7500
  -75.3300    -47.8300
  -75.4200    -48.1700
  -75.4200    -48.5800
  -75.5800    -49.1700
  -75.4200    -49.4200
  -75.5000    -49.8300
  -75.3752    -49.8527
  -75.2502    -49.8753
  -75.1252    -49.8977
  -75.0000    -49.9200
  -75.0822    -49.9826
  -75.1646    -50.0451
  -75.2472    -50.1076
  -75.3300    -50.1700
  -75.3300    -50.7500
  -74.5000    -50.0000
  -74.6700    -50.4200
  -74.5000    -50.7500
  -74.5000    -50.7500
  -74.8300    -50.6700
  -75.0000    -51.1700
  -75.0819    -51.2726
  -75.1643    -51.3751
  -75.2469    -51.4776
  -75.3300    -51.5800
  -75.1216    -51.5181
  -74.9139    -51.4557
  -74.7066    -51.3930
  -74.5000    -51.3300
  -74.3300    -51.0000
  -74.1700    -51.5000
  -74.3300    -51.8300
  -75.0000    -51.7500
  -75.0000    -52.2500
  -74.5000    -52.4200
  -74.1700    -52.1700
  -74.0000    -52.5800
  -73.5000    -52.6700
  -73.5000    -52.9200
  -73.1700    -53.1700
  -72.5000    -53.4200
  -72.0000    -53.1700
  -71.5000    -52.7500
  -71.0800    -52.8300
  -71.3300    -53.1700
  -72.2500    -53.4200
  -72.0000    -53.6700
  -71.2500    -53.8300
  -70.9200    -53.7500
  -70.9200    -53.2500
  -70.7500    -52.7500
  -70.0000    -52.5000
  -69.5800    -52.5000
  -69.5000    -52.2500
  -69.0000    -52.2500
  -69.0000    -52.2500
  -68.3300    -52.3300
  -68.8300    -51.8300
  -69.0000    -51.4200
  -69.1700    -51.0000
  -69.0000    -50.5000
  -68.5000    -50.1700
  -67.8300    -50.0000
  -67.6700    -49.5000
  -67.5000    -49.0000
  -67.0000    -48.6700
  -66.3300    -48.3300
  -65.8300    -48.0000
  -65.6700    -47.5000
  -65.7500    -47.1700
  -66.5000    -47.1700
  -67.0000    -46.8300
  -67.4200    -46.5000
  -67.5000    -46.0000
  -67.1700    -45.5000
  -66.8300    -45.2500
  -66.1700    -45.0000
  -65.5800    -45.0000
  -65.5800    -44.6700
  -65.1700    -44.5000
  -65.1700    -44.0000
  -65.2500    -43.6700
  -65.0000    -43.3300
  -64.3300    -43.0000
  -65.0000    -42.8300
  -64.5000    -42.5000
  -64.5000    -42.5000
  -64.1700    -42.8300
  -63.6700    -42.8300
  -63.5800    -42.5800
  -63.7500    -42.0800
  -64.5000    -42.3300
  -65.0000    -42.0800
  -65.0000    -41.5000
  -65.0427    -41.3750
  -65.0853    -41.2500
  -65.1277    -41.1250
  -65.1700    -41.0000
  -65.0848    -40.9376
  -64.9997    -40.8751
  -64.9148    -40.8126
  -64.8300    -40.7500
  -64.3300    -41.0000
  -63.8300    -41.1700
  -63.0000    -41.1700
  -62.3300    -40.9200
  -62.2500    -40.5800
  -62.4200    -40.3300
  -62.1700    -39.8300
  -62.0000    -39.5000
  -62.3300    -39.1700
  -62.2500    -38.7500
  -62.0000    -39.0000
  -61.2500    -39.0000
  -60.5000    -38.9200
  -60.0000    -38.8300
  -59.3300    -38.7500
  -58.6700    -38.5800
  -58.1700    -38.4200
  -57.5800    -38.1700
  -57.4200    -37.7500
  -57.0000    -37.3300
  -56.6700    -36.8300
  -56.6700    -36.8300
  -56.7500    -36.3300
  -57.1700    -36.2500
  -57.4200    -35.8300
  -57.1700    -35.3300
  -57.5000    -35.0000
  -58.3300    -34.6700
  -58.5000    -34.3300
  -58.3300    -34.0000
  -57.8300    -34.4200
  -57.1700    -34.4200
  -56.8300    -34.6700
  -56.2500    -34.8300
  -55.6700    -34.7500
  -55.0000    -34.8300
  -54.5000    -34.7500
  -54.0000    -34.5000
  -53.5800    -34.1700
  -53.5000    -33.8300
  -53.0000    -33.5000
  -52.5800    -33.0000
  -52.4200    -32.5000
  -52.0000    -32.1700
  -51.5000    -31.8300
  -51.0000    -31.5000
  -50.6700    -31.0000
  -50.3300    -30.5000
  -50.1700    -30.0000
  -49.8300    -29.5000
  -49.4200    -29.0000
  -49.0000    -28.6700
  -49.0000    -28.6700
  -48.7500    -28.5000
  -48.5800    -28.0000
  -48.5000    -27.5000
  -48.5800    -27.0000
  -48.5800    -26.3300
  -48.5800    -25.8300
  -48.1700    -25.4200
  -47.7500    -25.0000
  -47.2500    -24.5800
  -46.8300    -24.1700
  -46.3300    -24.0000
  -45.7500    -23.6700
  -45.4200    -23.8300
  -45.0000    -23.3300
  -44.5000    -23.3300
  -44.6700    -23.0000
  -44.0000    -22.9200
  -43.5000    -23.0000
  -43.0000    -23.0000
  -42.5000    -22.9200
  -42.0000    -22.9200
  -42.0000    -22.5000
  -41.5000    -22.2500
  -41.0000    -22.0000
  -41.0000    -21.5000
  -40.8300    -21.0000
  -40.3300    -20.5000
  -40.1700    -20.0000
  -39.6700    -19.5000
  -39.5800    -19.0000
  -39.5800    -19.0000
  -39.5800    -18.5000
  -39.5000    -18.0000
  -39.1700    -17.6700
  -39.1700    -17.1700
  -39.0800    -16.5800
  -38.9200    -16.0000
  -39.0000    -15.5000
  -39.0000    -15.0000
  -39.0800    -14.5000
  -39.0000    -14.0000
  -38.9200    -13.3300
  -38.4200    -13.0000
  -38.0000    -12.5800
  -37.5800    -12.0000
  -37.3300    -11.5000
  -37.0000    -11.0000
  -36.7500    -10.7500
  -36.2500    -10.4200
  -36.0000    -10.0000
  -35.5800     -9.5800
  -35.3300     -9.1700
  -35.0800     -8.6700
  -34.8300     -8.1700
  -34.7500     -7.5000
  -34.8300     -7.0000
  -35.0000     -6.4200
  -35.1700     -5.8300
  -35.4200     -5.2500
  -36.0000     -5.0800
  -36.5000     -5.1700
  -36.5000     -5.1700
  -37.0000     -5.0800
  -37.3300     -4.7500
  -37.8300     -4.5000
  -38.1700     -4.1700
  -38.5000     -3.8300
